SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE
DICER1,ACTR2,0.10078735959716359,0.0018482678810874062
DICER1,ACTR3,0.08593163426735319,0.007982663510247212
DICER1,ACTR5,0.08956376175137805,0.00568576671446765
DICER1,ACTR6,0.24322969048201046,2.7530568730891726e-14
DICER1,ACVR1B,-0.09982014220028056,0.002045411121378933
DICER1,ACVR2B,0.14025026421687706,1.4045458547478412e-05
DICER1,ACVRL1,-0.11807356544026507,0.0002611269763920412
DICER1,ACY3,-0.08943624989493938,0.005755052692091346
DICER1,ACYP2,0.10621451354644611,0.001030084759619
DICER1,ADAM2,-0.0958520947806721,0.0030723856105255246
DICER1,ADAM21,0.1421732783769569,1.0661284525671295e-05
DICER1,ADAM30,-0.10613999741140548,0.0010385770074932785
DICER1,ADAM32,-0.11143383548321495,0.0005722213072725148
DICER1,ADAMTS15,0.1332605183344419,3.712286012201489e-05
DICER1,ADAMTSL2,-0.09252085111124564,0.004275797845289781
DICER1,ADAMTSL4,-0.08771181423651411,0.006769637061099303
DICER1,ADAT2,0.312191057406554,5.757587098104354e-23
DICER1,ADAT3,0.22698468855988505,1.3705001478770088e-12
DICER1,ADGRA1,0.08371168994352238,0.009765462025030583
DICER1,ADGRE2,-0.115769317798801,0.0003444465873830294
DICER1,ADGRF5,-0.11107801557011024,0.0005960985768071646
DICER1,ADGRG1,-0.09627754681777713,0.002943259324118413
DICER1,ADGRG5,-0.11646534191438442,0.00031697199034356024
DICER1,ADGRG7,-0.08487297430110088,0.008792949733860564
DICER1,ADI1,0.10314349944027201,0.0014387485336015682
DICER1,ADIPOR1,0.15618894833756597,1.2818399505835678e-06
DICER1,ADIPOR2,0.10747488488088958,0.0008958271273612524
DICER1,ADM2,0.09744601292644008,0.0026136531644222697
DICER1,ADM5,0.10110167012010893,0.001788057013114921
DICER1,ADORA1,-0.08809807611650255,0.006529364330827395
DICER1,ADRA1A,0.13235539762275725,4.195733516941352e-05
DICER1,ADRA2B,-0.1117355262890851,0.0005526761430153879
DICER1,ADSL,0.10057198451007036,0.0018905940286769347
DICER1,AEBP1,-0.09746252084829647,0.002609248046637488
DICER1,AFF1,0.1581317408304211,9.412066000126252e-07
DICER1,AFF2,0.09162496967944009,0.00466526690431247
DICER1,AFF4,0.09270007952808919,0.004201509226374018
DICER1,AGAP6,-0.08533439813878757,0.008431168040599303
DICER1,AGAP9,-0.08987725080074188,0.005518609263390803
DICER1,AGBL4,-0.10779891046421197,0.0008640305503521916
DICER1,AGO2,0.16853547973117117,1.6886497009197695e-07
DICER1,AGPAT1,0.08867464630498009,0.006184944778540769
DICER1,AGRP,-0.12951779065295746,6.127446753933321e-05
DICER1,AHDC1,0.0922299143054427,0.004398923861177916
DICER1,AHNAK,-0.1308109817362665,5.161063793768496e-05
DICER1,AIFM1,0.12587506027684142,9.8520167120497e-05
DICER1,AK6,0.17114199364864882,1.0794987900875648e-07
DICER1,AKAIN1,0.1147709359996241,0.000387758603568026
DICER1,AKAP1,0.10421533089528232,0.00128164306369858
DICER1,AKAP17A,0.14197223353224264,1.0974872263730173e-05
DICER1,AKAP6,0.11500033824208986,0.00037737907021167497
DICER1,AKIRIN2,-0.12508935995709386,0.0001089661385893889
DICER1,AKR1B1,0.08411442810715047,0.009417856107814428
DICER1,AKR1B15,-0.0882995159012017,0.006407122439174647
DICER1,AKT3,0.10460361283700727,0.0012287453785424706
DICER1,ALAD,0.1036860000739417,0.0013571405449059944
DICER1,ALAS1,0.09660886832451937,0.0028461482133220017
DICER1,ALDH1A2,-0.09799913048773608,0.002469693145686174
DICER1,ALDH1B1,-0.08586250534186873,0.00803346204899561
DICER1,ALDH1L1,-0.08802881493803001,0.00657187620935196
DICER1,ALDH3A2,0.11965535835051168,0.0002152961960783065
DICER1,ALG1,0.24070537221971997,5.150781480694198e-14
DICER1,ALG10,-0.08905196676011719,0.005968481364409418
DICER1,ALG10B,-0.11121971588092551,0.0005864809473969008
DICER1,ALG12,0.09354638244998768,0.003866272470022225
DICER1,ALG13,0.3105623488630994,9.866578142985993e-23
DICER1,ALG2,0.18806793107330644,4.994036314787221e-09
DICER1,ALG3,0.10279891238138719,0.0014929049873050333
DICER1,ALG5,0.08992607260871045,0.005492978989988271
DICER1,ALG6,0.14516049444814433,6.898131914521452e-06
DICER1,ALG8,0.14653577701668194,5.628758283995667e-06
DICER1,ALKAL1,0.11383504153989349,0.0004329261812384282
DICER1,ALKBH3,0.10242825167124334,0.0015532480210487308
DICER1,ALKBH8,0.09241355531606404,0.004320838104171916
DICER1,ALOX5,-0.143188917006023,9.203371836631423e-06
DICER1,ALX3,-0.08478411327656082,0.008864191035898162
DICER1,ALYREF,0.08635348274028823,0.007678849917057297
DICER1,AMD1,0.10019516469320258,0.001966791727912697
DICER1,AMH,0.0911714037742855,0.004874431810137838
DICER1,AMIGO3,0.0890981444488124,0.0059424634581966024
DICER1,AMN1,-0.10725913740767491,0.0009175952652070833
DICER1,ANAPC1,-0.14116978773843222,1.2316319627944004e-05
DICER1,ANAPC11,-0.1305000455208926,5.3792925433849015e-05
DICER1,ANK2,0.10909597798159132,0.0007469286171999381
DICER1,ANKRD11,-0.10965087077697473,0.0007014771508013996
DICER1,ANKRD26,0.11430608015264494,0.0004096132703137346
DICER1,ANKRD31,-0.09347965943259899,0.003891793872365872
DICER1,ANKRD33,-0.13065776182072325,5.267531816194513e-05
DICER1,ANKRD39,-0.1140586883488077,0.000421707262737378
DICER1,ANKRD49,0.1578503212097051,9.845039361916117e-07
DICER1,ANKRD52,0.3664897472553835,1.2360101759521714e-31
DICER1,ANO10,0.11072083679490978,0.0006209955834500426
DICER1,ANO8,0.0990130918580181,0.0022244530165742987
DICER1,ANO9,0.13291511702328443,3.8901866650938594e-05
DICER1,ANP32A,-0.09085286141540733,0.005026353899357349
DICER1,ANXA5,0.10844786736653536,0.0008034670651273522
DICER1,AOC2,0.09434334733655181,0.003572955734816421
DICER1,AP1S2,0.17085058960452737,1.1352570346195613e-07
DICER1,AP2A1,0.10495348701708412,0.001182812076730089
DICER1,AP2M1,0.10167999576045818,0.001681950412389017
DICER1,AP2S1,0.08588000386320727,0.008020576233954578
DICER1,AP3B1,0.09919066362570798,0.002183871578921291
DICER1,AP3B2,0.08687902635973704,0.0073148533345530325
DICER1,AP3D1,0.11456193819559476,0.0003974462108156666
DICER1,AP3M2,-0.09373311226519589,0.003795653568780184
DICER1,AP3S2,-0.1221125874230505,0.00015878275680446653
DICER1,AP4E1,0.08847258268595097,0.006303744693691126
DICER1,APBA1,-0.11645473153812137,0.00031737498987457124
DICER1,APBB2,-0.1373050691614148,2.127592977523431e-05
DICER1,APCDD1L,-0.10561797854028253,0.0010999068536648034
DICER1,APEH,-0.09682314321873976,0.0027849085874599687
DICER1,APLN,0.12539894230009643,0.00010473143743547906
DICER1,APLNR,-0.11808539855108469,0.000260752526677034
DICER1,APOB,0.09279153121740324,0.004164055473653777
DICER1,APOC3,0.11572801387228449,0.0003461449665189945
DICER1,APOF,-0.09268229648626361,0.004208827550723137
DICER1,ARAP2,0.15126966020480692,2.7559110144450706e-06
DICER1,ARCN1,-0.09260465263223601,0.004240916059711741
DICER1,ARF1,0.09692941875786933,0.002754983040395633
DICER1,ARFGAP1,0.09425914539768339,0.0036029615413197802
DICER1,ARFIP1,0.11270864125046108,0.0004937826379193653
DICER1,ARG1,0.08835879240221214,0.006371544650644875
DICER1,ARGFX,-0.11809517313424689,0.0002604435966431162
DICER1,ARHGAP25,-0.08502478138123046,0.008672424511003238
DICER1,ARHGAP32,0.10026601982751884,0.001952252512484404
DICER1,ARHGAP44,0.1240837151902354,0.00012386212895620804
DICER1,ARHGAP45,0.16445299240485955,3.356846475870023e-07
DICER1,ARHGAP6,0.10048715016211142,0.0019075085617519852
DICER1,ARHGAP9,-0.08758345936231753,0.006851218490626422
DICER1,ARHGEF12,0.13422902602110998,3.253669975514033e-05
DICER1,ARHGEF17,0.13616625822400227,2.4925840290930295e-05
DICER1,ARHGEF35,0.09730298808593263,0.002652104304015402
DICER1,ARID1A,0.08445690286395396,0.009130979346050071
DICER1,ARID1B,0.08348055713131829,0.009970069361193221
DICER1,ARIH1,-0.09535648756983842,0.0032292950989502157
DICER1,ARIH2,-0.09568608612149426,0.0031241535490739714
DICER1,ARL1,0.09702913968779936,0.002727170179540257
DICER1,ARL16,0.09357716290207159,0.0038545502630435054
DICER1,ARL3,-0.12637730835017674,9.2345266865228e-05
DICER1,ARL4D,-0.09298928929943398,0.00408409640782694
DICER1,ARMC7,0.11348755934189893,0.0004509103471477488
DICER1,ARMH1,-0.10983136946492641,0.0006872546429212154
DICER1,ARMH2,0.10193548611879177,0.0016369431689141722
DICER1,ARPC2,0.11418994999525761,0.0004152495543883099
DICER1,ARPC4,0.13458155663292454,3.10049615746402e-05
DICER1,ARPC5L,0.08409340009951322,0.00943572915007528
DICER1,ARPP19,-0.08867324033707887,0.006185764392067035
DICER1,ARSJ,0.10349880114802862,0.0013848062666092789
DICER1,ARTN,0.11611942485979652,0.0003303599297053032
DICER1,ASB1,0.14747434678516363,4.894161364661092e-06
DICER1,ASB2,0.08487624127225109,0.008790340312892117
DICER1,ASB6,-0.1152926585204571,0.0003645283466102954
DICER1,ASF1B,-0.10838188235355548,0.0008094404337818752
DICER1,ASGR1,0.09883226524817249,0.002266486296639613
DICER1,ASIC4,-0.15973037040154983,7.279157328403333e-07
DICER1,ASIP,-0.09757125690718281,0.0025804009027524184
DICER1,ASMT,0.11762680667391653,0.0002756381951024479
DICER1,ASPA,0.16297551509271965,4.2868163211601317e-07
DICER1,ASPH,0.1265157731535567,9.070819924156978e-05
DICER1,ASPSCR1,0.1303987111767941,5.45227960942651e-05
DICER1,ASS1,-0.10266135587977315,0.001515042754395515
DICER1,ASTL,-0.1307353119448008,5.21338744517698e-05
DICER1,ATAD1,0.09949485690538612,0.002115924007115128
DICER1,ATAD2B,0.13422450964437774,3.255678124245479e-05
DICER1,ATAD5,0.125328477020827,0.00010568145837179433
DICER1,ATF2,0.08529768349111369,0.008459459807587156
DICER1,ATG2A,-0.0922181524432582,0.004403968355317322
DICER1,ATG2B,0.13030747518961736,5.51879369753287e-05
DICER1,ATG5,0.09129765576280878,0.00481537522412479
DICER1,ATIC,0.1323363577103952,4.206516834054454e-05
DICER1,ATL2,0.16976466825865763,1.3685892165896132e-07
DICER1,ATP11C,0.09662322309674731,0.002842007577356249
DICER1,ATP1B3,0.09300939393245844,0.004076045960060747
DICER1,ATP1B4,-0.12392099123626164,0.0001264455860484968
DICER1,ATP2C1,0.14035955086532917,1.3828449682311435e-05
DICER1,ATP5F1A,0.09446387576450822,0.003530399667962685
DICER1,ATP5F1C,0.1227145473814623,0.000147242094223752
DICER1,ATP5F1D,0.0855734235666539,0.00824903518953982
DICER1,ATP5F1E,0.11453935916470528,0.0003985062151897455
DICER1,ATP5MC2,-0.12403053944625576,0.00012470084887312595
DICER1,ATP5ME,0.09156012909562307,0.004694662864972027
DICER1,ATP5MG,0.09996182497226405,0.0020153765822559133
DICER1,ATP5PD,0.08803139639993401,0.006570287283551665
DICER1,ATP5PF,0.1096394773605341,0.0007023840020390834
DICER1,ATP6V0D2,0.12735521818684498,8.135472948376816e-05
DICER1,ATP6V1B2,0.08866471773236574,0.006190734762218543
DICER1,ATP6V1C2,0.09600058518598567,0.0030267435814076774
DICER1,ATP6V1E2,-0.08832171911774223,0.006393775204967223
DICER1,ATP6V1F,0.1265065042785068,9.081692463634792e-05
DICER1,ATP6V1G3,0.12286181445664199,0.00014454129822061502
DICER1,ATPAF2,0.09773413834165427,0.0025377337094524203
DICER1,ATRAID,0.10386377801653703,0.0013313392605041735
DICER1,ATRX,0.14341346623203693,8.907763989129014e-06
DICER1,ATXN2,0.09475179170822907,0.0034306000359506914
DICER1,ATXN2L,0.12414657089040029,0.00012287757825875037
DICER1,ATXN3L,0.09468976673326107,0.0034518803346897924
DICER1,ATXN7L3,0.11303924380634309,0.0004751422118191688
DICER1,AVEN,0.08921448811217177,0.0058773637758124326
DICER1,AVPI1,-0.09060797180854199,0.005146040794173334
DICER1,AVPR1A,-0.13681816081961737,2.2769551021965796e-05
DICER1,AZIN1,0.08503501621007523,0.008664352002081738
DICER1,B3GALNT1,0.10942394369717004,0.000719745499853003
DICER1,B3GALNT2,0.08763193804699035,0.006820302708577861
DICER1,B3GALT5,0.1185473220224233,0.0002465220290488251
DICER1,B3GALT6,0.08804903365472234,0.006559440533243967
DICER1,B3GNT3,-0.1479604766917962,4.5506562860685745e-06
DICER1,B3GNTL1,0.10300473945284863,0.0014603353096838227
DICER1,BACE2,-0.10910738796255177,0.0007459671447222598
DICER1,BAG1,0.08534524465346914,0.008422826058763686
DICER1,BAG6,-0.11735042579563032,0.0002849895546703395
DICER1,BANF1,-0.08473666061552307,0.00890244506430476
DICER1,BBOX1,0.08515130944237317,0.008573097971528425
DICER1,BBS1,-0.10968535930134475,0.0006987386771510828
DICER1,BBS12,0.09184119467775456,0.004568438367550607
DICER1,BCAR1,-0.11398008407941111,0.0004256190715368542
DICER1,BCAT1,0.1212937000877185,0.00017585135526764276
DICER1,BCL2,0.15215405288088904,2.4058254124112618e-06
DICER1,BCL2L10,-0.1357766986428905,2.6305512767638408e-05
DICER1,BCL2L15,-0.12079303180310436,0.00018712044832146498
DICER1,BCS1L,0.1261843084388684,9.46736317019316e-05
DICER1,BDKRB1,0.16901856327571343,1.555069157177962e-07
DICER1,BEST3,-0.11709691904290354,0.00029382714082101374
DICER1,BICRA,0.0873838641334843,0.0069798326855387005
DICER1,BID,0.09280629328688184,0.004158038144249315
DICER1,BIN2,-0.08490447741053485,0.008767816092772272
DICER1,BIN3,0.10567437625182119,0.001093123353993586
DICER1,BIRC5,0.13086755342171064,5.122270999398083e-05
DICER1,BIRC6,-0.14455833700672302,7.536142215298631e-06
DICER1,BIVM,0.11122967837423393,0.00058581021891949
DICER1,BLCAP,-0.08808502270210056,0.006537357462164871
DICER1,BLM,0.10276830740028413,0.00149780452921056
DICER1,BLVRA,0.09986133892418958,0.002036636053455563
DICER1,BLVRB,0.11483168402170041,0.00038498437096738555
DICER1,BMF,-0.10760788926870865,0.0008826466240433093
DICER1,BMI1,0.09607782582888473,0.0030032467843452543
DICER1,BMP10,-0.08456705342912509,0.00904038048348047
DICER1,BMP4,0.08960068182972229,0.00566584621195329
DICER1,BMP8A,0.09764188687315796,0.0025618194212801045
DICER1,BNIP2,-0.10254313277817974,0.0015343099093970795
DICER1,BOP1,0.12567386437664047,0.00010110130119394201
DICER1,BORCS7,0.09743333776792411,0.002617040120225143
DICER1,BPIFB1,-0.09417796040399624,0.0036321087407155807
DICER1,BPIFB3,-0.10035834809449833,0.0019334549167241003
DICER1,BPIFB6,-0.10871982620479333,0.0007792761853106884
DICER1,BPTF,0.16602283610954405,2.5825542692966e-07
DICER1,BRAF,0.09721825654834383,0.002675126530804143
DICER1,BRCA2,0.11013642280443428,0.0006638245641345014
DICER1,BRD2,0.12894300326330144,6.609794746628741e-05
DICER1,BRD4,0.15530092506997978,1.4743853922708542e-06
DICER1,BRD9,0.14600969169832628,6.085437555213386e-06
DICER1,BRIP1,0.1108327113524233,0.0006130953866752338
DICER1,BRIX1,0.10490734810137367,0.0011887774052107174
DICER1,BRMS1,-0.09635889510196491,0.0029191403012648496
DICER1,BSG,0.1204432949963187,0.0001953906658023288
DICER1,BTAF1,0.18013749707234541,2.1860550013362403e-08
DICER1,BTBD7,0.10755839263304362,0.0008875305418626156
DICER1,BTBD9,-0.12447313888610469,0.00011787978509471515
DICER1,BTF3,0.09217489122038268,0.004422567541646353
DICER1,BTN1A1,-0.09112766170873234,0.004895045022038863
DICER1,BUB1,-0.08611964747843587,0.00784595397245958
DICER1,BUB3,0.09601913395390488,0.003021085775250625
DICER1,BYSL,0.10040258394120447,0.0019245076309828777
DICER1,C10orf67,0.10133442124904975,0.0017446359744456102
DICER1,C11orf45,0.09741094333363708,0.0026230339774671713
DICER1,C11orf54,0.12849043474990063,7.014595885616683e-05
DICER1,C11orf58,0.09160589352057553,0.004673897900301638
DICER1,C11orf71,0.10701696575311831,0.0009426118927112036
DICER1,C11orf87,0.10346283672531495,0.0013901804721987568
DICER1,C12orf54,-0.14686912843104336,5.356541044642085e-06
DICER1,C15orf61,0.1164871819909363,0.0003161439733126658
DICER1,C17orf107,0.09886963951194559,0.002257739519301879
DICER1,C17orf67,0.11492169656794349,0.0003809077247604353
DICER1,C17orf75,-0.1017773887706749,0.0016646612560261632
DICER1,C17orf99,-0.10442837794905598,0.0012523642136289188
DICER1,C19orf25,0.0884219986445315,0.006333803859260341
DICER1,C19orf71,0.11432210630925824,0.00040884107986779793
DICER1,C1orf109,0.26549503139761865,8.022289370450328e-17
DICER1,C1orf112,0.09633864862652554,0.0029251263031758613
DICER1,C1orf162,-0.09673156854833977,0.0028109320261578818
DICER1,C1orf21,-0.10045142674462022,0.0019146726345388605
DICER1,C1orf54,-0.11190074494853945,0.0005422373006938641
DICER1,C20orf144,-0.09562942044771608,0.0031420050552427668
DICER1,C21orf62,-0.08964512675193925,0.005641949015302838
DICER1,C21orf91,0.11806551501833432,0.0002613820134720558
DICER1,C22orf42,0.13152412795154317,4.691761965437477e-05
DICER1,C2CD4C,0.0944227919622516,0.003544853494821652
DICER1,C3orf36,0.08783853995372864,0.006689947350247177
DICER1,C4orf47,0.1265305915001587,9.053463262040929e-05
DICER1,C4orf48,0.0892920112722625,0.005834343008027916
DICER1,C5orf47,-0.09791949822759664,0.002489962628323047
DICER1,C5orf49,0.10920738969012679,0.0007375893791929407
DICER1,C6orf118,0.0970104106952947,0.0027323742100464916
DICER1,C7orf25,0.18929547852360454,3.950805179417151e-09
DICER1,C7orf26,0.09291131703387044,0.004115455122289666
DICER1,C8orf82,0.10224612838003516,0.0015837118485920029
DICER1,C9orf24,-0.11461158950967797,0.0003951245043091833
DICER1,C9orf72,0.1924587750694059,2.1444642952909613e-09
DICER1,CA9,-0.09637193142539535,0.002915291937282202
DICER1,CAB39L,0.1116569574263381,0.0005577055774506547
DICER1,CABLES1,-0.12175031843379189,0.00016613225757302564
DICER1,CABP2,-0.10868487181669706,0.0007823471394855496
DICER1,CACHD1,-0.09033779860204921,0.005281063211703296
DICER1,CACNA1H,0.11818189159774496,0.0002577177859872844
DICER1,CACNA1S,-0.12161678215959533,0.00016892106886917319
DICER1,CACNB3,-0.11889881936117196,0.000236184319265328
DICER1,CACUL1,0.12356588866149755,0.0001322604246470925
DICER1,CACYBP,-0.09529308582201289,0.003249885610193589
DICER1,CALCOCO1,-0.1292713879092157,6.329999338743955e-05
DICER1,CALHM4,0.10473602505929899,0.0012111715413826822
DICER1,CALN1,-0.1090910095911031,0.0007473476421681964
DICER1,CAMP,-0.1289197105027504,6.63007853112831e-05
DICER1,CAPG,-0.12517247121764236,0.00010781371048308889
DICER1,CAPN12,0.09126874370738937,0.004828841988616869
DICER1,CAPN14,0.12124510695530168,0.00017691651379313895
DICER1,CAPN15,0.11549572227031124,0.00035584316719557607
DICER1,CAPN5,-0.10904902980731342,0.0007508968514744829
DICER1,CARM1,0.12806788120547397,7.413592615592877e-05
DICER1,CARS2,0.11269883647438789,0.0004943457197730637
DICER1,CASC3,0.11280277840824218,0.0004884067091105402
DICER1,CASP1,0.08589096976660959,0.008012510423905113
DICER1,CASP2,0.0850898281839366,0.008621234201391048
DICER1,CASP3,0.10731292280145802,0.000912123186147876
DICER1,CASP7,-0.09606742861723386,0.003006399935800831
DICER1,CASS4,-0.1091723582619322,0.0007405141995799904
DICER1,CASTOR2,0.09307834582393287,0.004048544839684811
DICER1,CATIP,0.09668536406478806,0.0028241462720262657
DICER1,CATSPER3,-0.1162929140615668,0.00032358073071457074
DICER1,CATSPERB,0.10349559295741383,0.0013852848920228166
DICER1,CBFA2T3,0.14105504342123915,1.252045443798102e-05
DICER1,CBFB,0.10935946724260506,0.0007250159971389189
DICER1,CBLN1,-0.1133781532756578,0.00045671527129959304
DICER1,CBWD2,-0.10736325552486649,0.0009070297421930666
DICER1,CBX1,-0.13474144740528538,3.033302229059055e-05
DICER1,CBX4,0.11040842015201756,0.0006435609655576142
DICER1,CBX6,0.11252821981882968,0.0005042403350857304
DICER1,CBX7,0.0930707089556531,0.004051582463961459
DICER1,CBY2,-0.08497837562029555,0.008709110356912663
DICER1,CCDC115,0.21929413409206988,7.877684693037182e-12
DICER1,CCDC126,0.0907518265589432,0.005075425628122832
DICER1,CCDC127,0.1331257302015648,3.7807717706412034e-05
DICER1,CCDC13,-0.10680558033328882,0.0009649623497876664
DICER1,CCDC137,0.13527026310115603,2.8207749650211078e-05
DICER1,CCDC15,0.10244883448038015,0.0015498392268217304
DICER1,CCDC159,0.13751397748213298,2.066406341942391e-05
DICER1,CCDC170,0.11715059416860758,0.0002919348346594726
DICER1,CCDC186,0.08695891831190228,0.007260893971582497
DICER1,CCDC191,0.09747830828356527,0.002605041530692925
DICER1,CCDC22,0.10975173494559529,0.0006934961831843083
DICER1,CCDC42,0.12108134999792419,0.00018055082814216105
DICER1,CCDC47,0.1957427191271147,1.1247420849453106e-09
DICER1,CCDC6,0.09548506769185676,0.0031879010777538593
DICER1,CCDC65,-0.11192933078341834,0.000540449909901429
DICER1,CCDC68,0.17765588033664428,3.424235371835301e-08
DICER1,CCDC82,0.08502070237905597,0.008675643609301217
DICER1,CCDC85C,0.09819989455834158,0.0024192582457951404
DICER1,CCDC87,-0.13872959639119395,1.7422506070526058e-05
DICER1,CCDC96,0.09384487524636384,0.0037539481019843494
DICER1,CCHCR1,0.08367121850266247,0.00980101673684385
DICER1,CCL13,-0.10083950723657513,0.0018381512422149993
DICER1,CCL2,-0.09241898855425741,0.004318547075026899
DICER1,CCL23,-0.10625699373545677,0.0010252722562222633
DICER1,CCL26,-0.1144077925663327,0.00040473543034867324
DICER1,CCL4,-0.09992891037897068,0.002022317706680516
DICER1,CCL5,-0.10939981841980558,0.0007217133968163488
DICER1,CCL7,-0.10091115592084214,0.0018243342395817582
DICER1,CCN2,-0.1294664480813762,6.169140247548214e-05
DICER1,CCNA2,-0.14475958931176,7.316885883468899e-06
DICER1,CCNB1,-0.09996078073789708,0.002015596457724462
DICER1,CCNC,0.16313080691154844,4.1784653030003803e-07
DICER1,CCND3,0.11892534085700222,0.00023542101959353852
DICER1,CCNP,-0.09174300040006683,0.0046121835891641426
DICER1,CCR2,-0.10625469131189993,0.0010255325601675593
DICER1,CCR5,-0.1024199434580379,0.001554625926358014
DICER1,CCR9,-0.09982375197444084,0.0020446408428219224
DICER1,CCSER2,0.10342925710072212,0.0013952156429805698
DICER1,CCT4,0.16176241973007255,5.231502076914527e-07
DICER1,CD226,0.09394135934379556,0.003718279035203166
DICER1,CD2BP2,0.10139989269770502,0.001732597544037852
DICER1,CD44,0.10991936808176389,0.0006804182017483127
DICER1,CD47,0.12059697839756583,0.00019171515198431732
DICER1,CD5,-0.11372888403500847,0.0004383482286140701
DICER1,CD6,-0.10500334953170037,0.0011763963780524677
DICER1,CD79A,0.15652116823835774,1.2162119309763073e-06
DICER1,CD82,-0.1269653089476962,8.558000188699561e-05
DICER1,CD84,0.10446800491260676,0.0012469868080180505
DICER1,CDAN1,0.16757848603077952,1.986729452730963e-07
DICER1,CDC123,0.09333471918441125,0.00394776036461162
DICER1,CDC25B,-0.10832040482224103,0.000815042754669653
DICER1,CDC26,-0.1551416176138392,1.5117443975823069e-06
DICER1,CDC27,-0.11050336518287739,0.0006366239486257033
DICER1,CDC42EP5,0.08897859340857951,0.0060100329705874474
DICER1,CDC42SE1,-0.1358266019799311,2.6124808767106728e-05
DICER1,CDC6,-0.1982730634247174,6.788415203516336e-10
DICER1,CDH11,0.09641736376730656,0.002901916269287867
DICER1,CDH12,0.12754846894385607,7.933427576420159e-05
DICER1,CDH13,0.1000484394028252,0.0019972152483022742
DICER1,CDH5,-0.09719102650412284,0.002682563775828268
DICER1,CDIN1,0.23148105839695748,4.784450075856638e-13
DICER1,CDIPT,0.21671932267632674,1.3946662739000959e-11
DICER1,CDK10,0.08414712621302331,0.00939012379682079
DICER1,CDK5,0.0903295394570346,0.0052852406922528515
DICER1,CDK6,0.1031837964910301,0.001432534806218933
DICER1,CDK7,0.17245350786659477,8.596512365940011e-08
DICER1,CDK9,0.11222584919120386,0.0005222299891297494
DICER1,CDKN2AIP,0.09777771193445497,0.002526429245974783
DICER1,CDKN2D,0.101932692179021,0.0016374293074749944
DICER1,CDS2,0.11827405669424633,0.00025485006326238577
DICER1,CDX4,-0.11509041079734007,0.0003733750008896578
DICER1,CEACAM16,-0.10923484548328938,0.0007353045509210101
DICER1,CEACAM6,-0.08632384538166825,0.007699851715669329
DICER1,CEBPD,0.1098619858276593,0.0006848689191139668
DICER1,CEBPZ,0.13516409631516846,2.8622749002364354e-05
DICER1,CELA1,-0.08655662020984788,0.00753627595833666
DICER1,CELF3,-0.09337338765631592,0.003932758182001385
DICER1,CEMIP2,0.08389562998775416,0.009605310237468238
DICER1,CENPA,0.12232942944113163,0.00015453091160021992
DICER1,CENPE,-0.10173625055812414,0.0016719440778911112
DICER1,CENPJ,0.09103966863923288,0.004936749930159834
DICER1,CENPP,0.1371043227769845,2.1880085769370434e-05
DICER1,CENPQ,0.14828185039947636,4.336364287412909e-06
DICER1,CEP112,0.1188837928447602,0.00023661781697063687
DICER1,CEP120,0.11478861970766246,0.00038694910778376215
DICER1,CEP128,0.18483419005712792,9.189723462567789e-09
DICER1,CEP131,-0.13945877581404884,1.571671019660616e-05
DICER1,CEP152,0.093346969049506,0.003943002186464951
